"CONVERTED TYPES OF ENERGY";"680024 Owner-occupied dwellings";147853;161004;121332;122246;142798;138236;147138;155320;155274;175899;198566;214439;252431;263308;236158;233260;234582;248458;292567;297774;290232;326635;329347;351388;302528;305080;268439;348763;323290;310593;349508;314699;292297;271230;292234;298664;244789;359655;271814;281180;259742;204928;148683;161159;168690;143728;127216;117284;109357;103928;50376;52929;43003;38403;36087;36856;..
"CONVERTED TYPES OF ENERGY";"M_N Other business services";4167376;4508658;3423642;3507686;4094759;3928187;4100441;4168532;4017390;4374979;4700288;5030259;6005844;6389989;5947900;6298778;5824374;5808732;6139109;6341823;6449581;7046780;6948063;6735588;7059319;7793027;7317172;6583613;6862101;7099435;8251861;7288659;7253070;7019872;7018992;7442237;8020801;9036042;8499863;8690043;9842725;10118667;10455204;10382250;10466187;9508725;9048017;8682846;7865029;8030935;8829767;8941858;8694515;7965845;7400502;8159222;7980650
"CONVERTED TYPES OF ENERGY";"M Knowledge-based services";3120803;3291830;2476356;2521176;2929754;2742608;2821164;2840301;2730808;2947309;3183267;3439406;4059337;4315155;4071318;4277791;4115416;4057768;4260255;4472459;4543228;4872108;4637139;4475864;4815265;5242319;4985415;4712618;4671090;5015637;5711280;5058034;4977995;4742413;4727180;5024763;5359564;6017418;5534272;5626972;6310023;6499573;6812420;6745990;6794797;5910011;5514248;5188924;4634698;4834805;5609347;5800129;5442927;4901355;4576222;5076665;5027412
"CONVERTED TYPES OF ENERGY";"MA Consultancy etc.";1980511;2067279;1584904;1591964;1845845;1728953;1777084;1780518;1694866;1764005;1844742;1980568;2345427;2504617;2386735;2516144;2411940;2368107;2475637;2567022;2605189;2830234;2730965;2694117;2898878;3163286;3006053;2963867;3028266;3401192;3808186;3305567;3221127;2967286;2903611;3155949;3422564;3819903;3548123;3648718;4082041;4245479;4639690;4661557;4700625;3895525;3583220;3400034;3073134;3270647;3972673;4087221;3940173;3537920;3299783;3652646;3628858
"CONVERTED TYPES OF ENERGY";"69700 Legal and accounting activities; activities of head offices; management consultanc";977374;1035898;788189;788157;890860;789844;812731;818959;795682;828079;888572;975023;1141922;1184599;1135492;1156251;1064941;1003819;1003362;1034749;991897;1147800;1095256;1133205;1150044;1251665;1232033;1156245;1181501;1278195;1539889;1424838;1383883;1308705;1336028;1458483;1474472;1632456;1424582;1468279;1658684;1623070;1913994;1841234;1989905;1615313;1526605;1361711;1226190;1236741;1286094;1353103;1384222;1272261;1153538;1284586;..
"CONVERTED TYPES OF ENERGY";"690010 Legal activities";392315;422787;324644;327969;373270;331137;343869;346788;338126;350809;379128;409726;474652;473040;423668;384776;362233;344812;342022;339794;314261;374043;357186;359090;353154;390759;399148;372200;378250;404654;470795;420100;409718;376858;368571;387285;389024;424864;364133;350872;388463;374192;428496;412560;451152;455370;439504;386278;329165;320104;336382;347756;307044;280225;256530;269707;..
"CONVERTED TYPES OF ENERGY";"690020 Accounting and bookkeeping activities";535939;564633;427580;425665;478064;418311;428293;429262;415639;428166;458377;499911;587118;624789;626710;673761;603885;545906;553714;560438;558371;635246;605897;634156;678584;734536;703188;659986;653998;698529;833613;750699;699354;626684;608823;642333;642901;702745;601888;612646;679699;652307;751828;735410;786038;793037;744902;670969;580979;594387;585278;615020;537714;494190;459042;503190;..
"CONVERTED TYPES OF ENERGY";"700000 Business consultancy activities";49120;48477;35965;34523;39526;40396;40569;42908;41917;49105;51067;65385;80151;86771;85114;97714;98823;113101;107626;134518;119266;138511;132173;139958;118306;126370;129697;124059;149252;175011;235482;254039;274812;305163;358633;428866;442548;504846;458561;504761;590522;596570;733671;693264;752715;366905;342199;304463;316046;322250;364434;390328;539465;497846;437965;511689;..
"CONVERTED TYPES OF ENERGY";"71000 Architectural and engineering activities";1003137;1031381;796715;803807;954984;939109;964353;961559;899184;935926;956170;1005546;1203505;1320017;1251243;1359893;1346999;1364287;1472276;1532273;1613292;1682434;1635709;1560913;1748835;1911621;1774020;1807622;1846765;2122998;2268297;1880729;1837243;1658581;1567583;1697466;1948091;2187447;2123541;2180439;2423357;2622409;2725696;2820322;2710720;2280213;2056615;2038324;1846944;2033905;2686579;2734118;2555951;2265659;2146245;2368059;..
"CONVERTED TYPES OF ENERGY";"710000 Architectural and engineering activities";1003137;1031381;796715;803807;954984;939109;964353;961559;899184;935926;956170;1005546;1203505;1320017;1251243;1359893;1346999;1364287;1472276;1532273;1613292;1682434;1635709;1560913;1748835;1911621;1774020;1807622;1846765;2122998;2268297;1880729;1837243;1658581;1567583;1697466;1948091;2187447;2123541;2180439;2423357;2622409;2725696;2820322;2710720;2280213;2056615;2038324;1846944;2033905;2686579;2734118;2555951;2265659;2146245;2368059;..
"CONVERTED TYPES OF ENERGY";"MB Scientific research and development";701349;770190;548291;591563;693517;662464;695003;706334;692053;815472;935775;1025933;1197715;1263617;1190311;1257603;1214795;1207035;1226013;1255473;1241087;1298183;1176225;1108503;1254179;1397790;1159372;941789;869978;774507;914332;824422;814112;815282;862247;829019;839232;1031258;926670;932766;989859;953298;766438;737259;764971;569008;531714;485233;466550;460469;489155;498031;414259;381146;356083;420484;447530
"CONVERTED TYPES OF ENERGY";"72001 Scientific research and development (market)";185349;190775;137650;131691;146859;137935;141697;146336;144990;159202;192306;202383;229466;233732;216356;236413;225252;225800;233510;239790;237510;251248;168517;155971;164415;184058;201095;97951;100284;94392;129904;112350;142009;184345;259368;213834;223222;429906;377150;415149;431196;414053;535033;511228;532792;305048;268996;253330;240272;240260;304075;304053;284930;257793;241675;289275;..
"CONVERTED TYPES OF ENERGY";"720001 Scientific research and development (market)";185349;190775;137650;131691;146859;137935;141697;146336;144990;159202;192306;202383;229466;233732;216356;236413;225252;225800;233510;239790;237510;251248;168517;155971;164415;184058;201095;97951;100284;94392;129904;112350;142009;184345;259368;213834;223222;429906;377150;415149;431196;414053;535033;511228;532792;305048;268996;253330;240272;240260;304075;304053;284930;257793;241675;289275;..
"CONVERTED TYPES OF ENERGY";"72002 Scientific research and development (non-market)";516000;579414;410641;459872;546658;524528;553307;559998;547063;656270;743469;823550;968248;1029885;973955;1021190;989542;981235;992503;1015683;1003576;1046935;1007708;952532;1089763;1213732;958277;843838;769694;680115;784428;712072;672103;630937;602878;615186;616010;601352;549520;517617;558663;539245;231405;226030;232179;263960;262717;231903;226279;220209;185080;193978;129329;123353;114408;131210;..
"CONVERTED TYPES OF ENERGY";"720002 Scientific research and development (non-market)";516000;579414;410641;459872;546658;524528;553307;559998;547063;656270;743469;823550;968248;1029885;973955;1021190;989542;981235;992503;1015683;1003576;1046935;1007708;952532;1089763;1213732;958277;843838;769694;680115;784428;712072;672103;630937;602878;615186;616010;601352;549520;517617;558663;539245;231405;226030;232179;263960;262717;231903;226279;220209;185080;193978;129329;123353;114408;131210;..
"CONVERTED TYPES OF ENERGY";"MC Advertising and other business services";438943;454361;343161;337649;390392;351191;349076;353448;343889;367833;402750;432904;516195;546922;494272;504044;488681;482627;558604;649964;696953;743691;729949;673244;662207;681243;819990;806962;772846;839938;988762;928045;942756;959845;961323;1039794;1097769;1166257;1059479;1045488;1238123;1300796;1406293;1347174;1329201;1445478;1399314;1303656;1095014;1103689;1147519;1214877;1088494;982290;920356;1003535;951024
"CONVERTED TYPES OF ENERGY";"73000 Advertising and market research";209573;215951;164580;158040;184846;162436;164652;163415;160661;164955;202500;221634;259417;269185;243043;239953;225774;217868;250855;279016;301717;320697;309125;291742;302873;318488;349795;377297;349583;394753;494099;483045;532291;551974;567103;644076;632743;649797;589187;606387;667485;689879;804816;725661;713446;765024;737279;668695;530068;539762;505188;532544;428283;385384;349929;375370;..
"CONVERTED TYPES OF ENERGY";"730000 Advertising and market research";209573;215951;164580;158040;184846;162436;164652;163415;160661;164955;202500;221634;259417;269185;243043;239953;225774;217868;250855;279016;301717;320697;309125;291742;302873;318488;349795;377297;349583;394753;494099;483045;532291;551974;567103;644076;632743;649797;589187;606387;667485;689879;804816;725661;713446;765024;737279;668695;530068;539762;505188;532544;428283;385384;349929;375370;..
"CONVERTED TYPES OF ENERGY";"74750 Other professional, scientific and technical activities; veterinary activities";229371;238410;178581;179610;205546;188755;184424;190033;183228;202878;200250;211270;256778;277737;251230;264092;262906;264759;307749;370948;395236;422994;420824;381503;359334;362755;470194;429665;423263;445184;494663;445000;410465;407871;394220;395718;465026;516460;470292;439102;570638;610917;601477;621513;615755;680454;662035;634962;564946;563928;642331;682333;660212;596906;570427;628166;..
"CONVERTED TYPES OF ENERGY";"740000 Other technical business services";189362;196533;148139;149946;171880;156970;151945;155634;151087;171825;163268;172153;214791;235633;214703;227277;229024;229903;266990;327124;350518;380682;387673;345297;324051;325938;428205;391358;384621;398877;436827;392686;361428;363540;350555;349691;418835;460991;421361;391400;515794;556610;537442;558332;546025;577844;557833;537747;477446;475435;522528;555624;529609;474727;447278;488588;..
"CONVERTED TYPES OF ENERGY";"750000 Veterinary activities";40009;41877;30441;29664;33666;31786;32479;34399;32141;31052;36982;39116;41988;42104;36526;36815;33882;34856;40759;43824;44718;42312;33151;36205;35284;36816;41989;38306;38643;46307;57835;52314;49037;44331;43664;46027;46191;55469;48931;47702;54844;54307;64035;63181;69730;102610;104202;97215;87500;88493;119804;126709;130603;122179;123149;139578;..
"CONVERTED TYPES OF ENERGY";"N Travel agents, cleaning, and other operationel services";1046573;1216829;947286;986510;1165006;1185579;1279277;1328231;1286582;1427670;1517021;1590853;1946508;2074834;1876582;2020987;1708958;1750964;1878854;1869364;1906353;2174672;2310924;2259723;2244054;2550708;2331757;1870995;2191010;2083798;2540581;2230625;2275075;2277459;2291812;2417474;2661237;3018623;2965591;3063071;3532702;3619094;3642784;3636261;3671390;3598714;3533769;3493922;3230331;3196130;3220420;3141729;3251589;3064489;2824280;3082556;2953238
"CONVERTED TYPES OF ENERGY";"77000 Rental and leasing activities";141359;255974;190061;207821;252886;264831;312256;371002;356656;398695;440749;485200;657097;704950;579363;665354;418954;494929;606896;592332;540121;692836;819101;767501;775315;879340;750474;435739;505503;398178;518032;384629;402408;469974;422485;417406;531475;616143;622784;656192;777421;770713;723526;734082;675712;556762;507552;441692;426623;387931;396253;370302;426812;485820;454255;499960;..
"CONVERTED TYPES OF ENERGY";"770000 Rental and leasing activities";141359;255974;190061;207821;252886;264831;312256;371002;356656;398695;440749;485200;657097;704950;579363;665354;418954;494929;606896;592332;540121;692836;819101;767501;775315;879340;750474;435739;505503;398178;518032;384629;402408;469974;422485;417406;531475;616143;622784;656192;777421;770713;723526;734082;675712;556762;507552;441692;426623;387931;396253;370302;426812;485820;454255;499960;..
"CONVERTED TYPES OF ENERGY";"78000 Employment activities";102481;105585;107960;124352;151725;148333;151500;143807;149189;165420;165396;159296;180301;199437;198763;193335;197654;205282;221428;268463;277922;298691;294188;262791;248181;274897;298855;167478;311051;312660;393617;370003;406840;406426;450479;538919;548098;618943;642158;692011;915422;1020329;966686;914331;951127;815101;865849;927454;868126;890509;824192;837972;819551;736899;664208;773111;..
"CONVERTED TYPES OF ENERGY";"780000 Employment activities";102481;105585;107960;124352;151725;148333;151500;143807;149189;165420;165396;159296;180301;199437;198763;193335;197654;205282;221428;268463;277922;298691;294188;262791;248181;274897;298855;167478;311051;312660;393617;370003;406840;406426;450479;538919;548098;618943;642158;692011;915422;1020329;966686;914331;951127;815101;865849;927454;868126;890509;824192;837972;819551;736899;664208;773111;..
"CONVERTED TYPES OF ENERGY";"79000 Travel agent activities";243935;249724;177611;167918;186584;167968;162797;161449;127773;164635;171043;179309;203787;211638;199713;208026;179002;199051;212540;215342;257704;278664;249832;286419;262204;305945;230834;161259;224124;209319;268679;249990;229557;198686;166051;145473;134896;164732;141896;154008;176381;157343;174683;168822;175462;165670;155312;139523;124774;127177;164135;172594;185193;166994;125191;105162;..
"CONVERTED TYPES OF ENERGY";"790000 Travel agent activities";243935;249724;177611;167918;186584;167968;162797;161449;127773;164635;171043;179309;203787;211638;199713;208026;179002;199051;212540;215342;257704;278664;249832;286419;262204;305945;230834;161259;224124;209319;268679;249990;229557;198686;166051;145473;134896;164732;141896;154008;176381;157343;174683;168822;175462;165670;155312;139523;124774;127177;164135;172594;185193;166994;125191;105162;..
"CONVERTED TYPES OF ENERGY";"80820 Security and investigation; services to buildings and landscape; other businness s";558798;605546;471654;486419;573810;604446;652723;651973;652964;698920;739833;767047;905322;958808;898743;954272;913348;851703;837989;793227;830606;904481;947803;943012;958354;1090527;1051594;1106519;1150333;1163642;1360252;1226003;1236269;1202373;1252796;1315676;1446767;1618806;1558753;1560860;1663478;1670710;1777888;1819025;1869088;2061181;2005057;1985253;1810808;1790512;1835840;1760862;1820033;1674776;1580626;1704323;..
"CONVERTED TYPES OF ENERGY";"800000 Security and investigation activities";20357;19972;14499;13774;15577;13200;14173;13738;14263;16314;14607;16675;18987;21910;20766;20407;18405;18597;22530;25756;29225;30859;29148;24483;20157;22332;28442;36875;35140;35571;30424;31454;27954;31893;58760;59207;63245;76771;86483;93263;109412;105102;110921;107278;113439;78877;69757;64219;57934;58810;84130;91607;126808;114672;106308;120857;..
"CONVERTED TYPES OF ENERGY";"810000 Services to buildings, cleaning and landscape activities";481340;524262;406388;416893;495075;530269;567303;574610;571184;621384;649709;692054;815577;841647;778868;828988;795836;737767;721698;661065;687276;750943;792182;808174;851654;962313;929100;898273;933614;915021;1090104;951673;952924;901090;905529;945638;1025459;1130108;1071049;1075714;1125489;1167459;1232961;1308225;1318003;1691218;1655972;1655744;1488688;1451565;1402240;1313280;1273691;1181556;1151870;1290336;..
"CONVERTED TYPES OF ENERGY";"820000 Other business service activities";57101;61312;50767;55752;63159;60977;71247;63626;67517;61221;75516;58318;70758;95251;99109;104877;99107;95340;93762;106407;114105;122679;126474;110355;86543;105882;94052;171371;181579;213049;239724;242875;255390;269390;288507;310832;358064;411927;401221;391883;428577;398149;434006;403521;437646;291086;279328;265290;264186;280138;349470;355974;419534;378549;322448;293130;..
"CONVERTED TYPES OF ENERGY";"O_Q Public administration, education and health";16460335;18216967;13893108;14469401;16907943;16492095;17842947;18573036;18152634;21128457;24026361;25924592;30831708;33059197;31326075;33232103;32302724;31905702;32028738;33670758;32953829;34514852;33687670;30944473;31267801;33695746;33708668;33562902;34180986;33480966;38038356;34238686;32441849;30854467;30070944;31118807;31080050;33386770;31277110;30423773;32626120;31395103;31488109;31609672;32677377;30189204;29520162;29469463;27468806;27250490;28455804;28945537;27693770;24932498;23387577;25848378;24684798
"CONVERTED TYPES OF ENERGY";"O Public administration, defence and compulsory social security";4163050;4519566;3702841;3873860;4265613;3987887;4136046;4214654;3897301;4350987;4687833;4782799;5441450;5712592;5391351;5770070;5476146;5379608;5335601;5552445;5235897;5351842;4984463;4577016;4606622;4979019;5111337;5047553;5390493;5325514;5874317;5223159;4832964;4561508;4216372;4261792;4212471;4443867;4136398;3974972;4181785;4046563;4030809;3830958;3892119;4130344;4072162;4066221;3596332;3487968;3332199;3384863;3355287;3109140;2882733;3291497;3157117
"CONVERTED TYPES OF ENERGY";"84202 Public administration etc.";3982134;4318831;3548688;3712338;4074651;3800866;3942095;4022269;3713025;4134440;4459450;4552371;5182295;5438118;5131648;5485020;5210654;5116662;5068197;5288513;4985015;5096158;4734384;4349532;4377474;4734778;4876948;4829622;5149046;5077783;5574167;4945285;4574787;4294708;3972614;4003808;3975105;4205191;3928783;3780778;3972225;3848987;3817914;3622194;3664552;3970010;3911664;3920036;3430679;3318841;3053720;3118357;3129470;2915257;2711088;3093703;..
"CONVERTED TYPES OF ENERGY";"840010 Public administration";2022215;2146068;1868820;1986087;2068454;1963330;2060660;2161122;1943263;1910172;2004247;2047249;2310937;2468772;2360279;2538643;2471468;2441335;2392149;2504083;2356940;2420350;2220181;2023782;2014474;2199266;2451173;2442941;2491671;2465245;2722577;2446731;2245461;2114493;1984853;2012589;2004559;2136794;2013810;1943827;2064528;2039439;1992426;1790612;1817812;1909191;1852685;1878067;1678989;1622673;1517570;1519764;1828806;1725075;1599507;1793442;..
"CONVERTED TYPES OF ENERGY";"840022 Defence, public order, security and justice activities (non-market)";1959919;2172763;1679868;1726252;2006197;1837536;1881434;1861148;1769762;2224268;2455203;2505122;2871358;2969346;2771369;2946377;2739186;2675327;2676048;2784430;2628075;2675808;2514203;2325750;2363000;2535512;2425775;2386682;2657375;2612538;2851590;2498554;2329326;2180215;1987761;1991219;1970546;2068397;1914973;1836952;1907696;1809548;1825488;1831583;1846740;2060819;2058980;2041969;1751690;1696168;1536150;1598592;1300664;1190181;1111581;1300261;..
"CONVERTED TYPES OF ENERGY";"84101 Rescue service etc. (market)";180916;200735;154153;161522;190962;187021;193951;192384;184276;216548;228383;230428;259155;274474;259703;285049;265492;262946;267404;263932;250883;255684;250079;227484;229148;244241;234389;217930;241447;247731;300150;277873;258177;266799;243758;257984;237366;238677;207615;194193;209560;197575;212895;208764;227567;160334;160498;146185;165654;169127;278479;266507;225817;193883;171645;197794;..
"CONVERTED TYPES OF ENERGY";"840021 Rescue service etc. (market)";180916;200735;154153;161522;190962;187021;193951;192384;184276;216548;228383;230428;259155;274474;259703;285049;265492;262946;267404;263932;250883;255684;250079;227484;229148;244241;234389;217930;241447;247731;300150;277873;258177;266799;243758;257984;237366;238677;207615;194193;209560;197575;212895;208764;227567;160334;160498;146185;165654;169127;278479;266507;225817;193883;171645;197794;..
"CONVERTED TYPES OF ENERGY";"P Education";5704343;6498654;4723624;5082205;6034868;5759592;6120187;6188358;5886368;7136782;8097331;8666246;10184358;10825386;10192365;10797076;10255502;10091517;10285710;10544195;10380206;10918270;10533599;9630262;9039401;9766161;9625565;9765046;10181138;10010294;11403953;10195052;9631269;9120000;9033801;9269329;9353433;10015195;9551183;9423708;10051310;9586421;9873414;10522178;10922880;11200127;10949000;10885429;10250777;10274874;10216320;10228213;10263962;9115066;8341405;8981123;8668401
"CONVERTED TYPES OF ENERGY";"85202 Education (non-market)";5670086;6464376;4700063;5060680;6011787;5741870;6105636;6174720;5874078;7124461;8083695;8652464;10168059;10810170;10178258;10782509;10242121;10078362;10272157;10530332;10366604;10904709;10519633;9617512;9025699;9749904;9607782;9746343;10161976;9990787;11377435;10168706;9604314;9091219;9004593;9235719;9317159;9974223;9515933;9390495;10014253;9551457;9832411;10484682;10882363;11155147;10907003;10844973;10210491;10232052;10167413;10176134;10209721;9064717;8298042;8933425;..
"CONVERTED TYPES OF ENERGY";"850010 Primary education";3718717;4239706;3082552;3319124;3943018;3766042;4006094;4054912;3858296;4678798;5310345;5685446;6684896;7109892;6694642;7093047;6739985;6632878;6759795;6933098;6825641;7180534;6925433;6414589;5996416;6469781;6379588;6347503;6606797;6529720;7397272;6660311;6236219;5906492;5783934;6084035;6208856;6665561;6380984;6324434;6750346;6463771;6406809;7100093;7256561;7295244;6969049;6721838;6395039;6378953;6406448;6399303;6518016;5803561;5354447;5634134;..
"CONVERTED TYPES OF ENERGY";"850020 Secondary education";661702;754393;548499;590580;701570;670069;712090;719352;684124;830018;941367;1007100;1182527;1256398;1182811;1252697;1189333;1170213;1192920;1222117;1202845;1264737;1220395;1092168;1032031;1121633;1103396;1176749;1242795;1176519;1333006;1163857;1101348;1044970;1081023;1076468;1034567;1089919;1018199;976935;1017431;913715;903550;878855;934744;992382;981449;1002073;904759;916057;796838;791743;947824;843142;752091;830266;..
"CONVERTED TYPES OF ENERGY";"850030 Higher education";1245196;1419569;1032147;1111275;1320026;1260697;1339572;1351999;1285562;1559699;1768507;1892052;2220936;2359203;2221108;2352386;2232644;2196364;2238989;2292613;2256997;2374321;2291727;2037360;1927692;2080712;2050750;2133876;2206564;2175134;2525262;2234684;2167505;2064369;2051928;1985375;1990216;2127041;2044588;2017850;2176847;2113328;2466772;2455158;2639405;2812414;2899609;3067350;2862655;2889980;2908841;2935839;2689985;2370212;2152083;2428111;..
"CONVERTED TYPES OF ENERGY";"850042 Education (non-market)";44471;50707;36866;39701;47173;45061;47879;48457;46096;55947;63475;67866;79700;84678;79698;84379;80158;78908;80453;82505;81122;85117;82079;73395;69560;77778;74048;88215;105821;109413;121895;109853;99242;75389;87708;89841;83521;91702;72161;71276;69629;60643;55281;50577;51653;55107;56896;53712;48039;47062;55286;49248;53896;47803;39421;40914;..
"CONVERTED TYPES OF ENERGY";"85101 Education (market)";34258;34278;23561;21525;23081;17722;14551;13639;12290;12320;13636;13782;16299;15217;14107;14567;13381;13154;13554;13863;13601;13561;13965;12750;13702;16256;17783;18703;19162;19507;26518;26346;26955;28781;29209;33610;36274;40971;35251;33213;37057;34964;41003;37496;40517;44980;41998;40456;40286;42822;48907;52080;54241;50349;43364;47699;..
"CONVERTED TYPES OF ENERGY";"850041 Education (market)";34258;34278;23561;21525;23081;17722;14551;13639;12290;12320;13636;13782;16299;15217;14107;14567;13381;13154;13554;13863;13601;13561;13965;12750;13702;16256;17783;18703;19162;19507;26518;26346;26955;28781;29209;33610;36274;40971;35251;33213;37057;34964;41003;37496;40517;44980;41998;40456;40286;42822;48907;52080;54241;50349;43364;47699;..
"CONVERTED TYPES OF ENERGY";"Q Human health and social work";6592942;7198747;5466643;5513337;6607463;6744616;7586714;8170024;8368966;9640688;11241197;12475547;15205901;16521219;15742359;16664957;16571076;16434578;16407426;17574118;17337726;18244740;18169608;16737195;17621779;18950567;18971766;18750303;18609355;18145159;20760086;18820476;17977616;17172959;16820771;17587687;17514146;18927707;17589529;17025093;18393026;17762119;17583886;17256536;17862378;14858733;14499000;14517813;13621697;13487647;14907284;15332460;14074521;12708292;12163439;13575758;12859280
"CONVERTED TYPES OF ENERGY";"QA Human health activities";3139092;3396499;2568238;2574915;3077182;3139305;3422246;3420537;3541579;4098320;4744130;4956882;5758875;6040966;5683156;5886369;5933755;5847422;5715705;6046228;5773936;5948725;6076682;5523092;5932501;6480528;6506934;6393203;6386567;6329966;7146643;6303366;5864901;5550238;5373965;5604119;5591310;6134929;5551398;5449010;5890007;5718075;5745061;5781006;6103416;6244670;6244625;6191947;6165854;6272979;7021180;7300155;6491366;6075311;5902479;6788803;6414038
"CONVERTED TYPES OF ENERGY";"86000 Human health activities";3139092;3396499;2568238;2574915;3077182;3139305;3422246;3420537;3541579;4098320;4744130;4956882;5758875;6040966;5683156;5886369;5933755;5847422;5715705;6046228;5773936;5948725;6076682;5523092;5932501;6480528;6506934;6393203;6386567;6329966;7146643;6303366;5864901;5550238;5373965;5604119;5591310;6134929;5551398;5449010;5890007;5718075;5745061;5781006;6103416;6244670;6244625;6191947;6165854;6272979;7021180;7300155;6491366;6075311;5902479;6788803;..
"CONVERTED TYPES OF ENERGY";"860010 Hospital activities";2191227;2416519;1835420;1876681;2275815;2339605;2573769;2572348;2665069;3153703;3689338;3844476;4493636;4713915;4427465;4519707;4604980;4523287;4383039;4699756;4469694;4631464;4864143;4352775;4683664;5064267;5011251;4927973;4993128;4821329;5376832;4690946;4320247;4062824;3967085;4119412;4095582;4463334;4080201;4002127;4282577;4086597;3894049;3961129;4089226;4279625;4191016;4326921;4084427;4187137;4705205;4865885;4418559;3962318;3730096;4511379;..
"CONVERTED TYPES OF ENERGY";"860020 Medical and dental practice activities";947864;979980;732819;698234;801366;799700;848477;848189;876510;944616;1054792;1112405;1265239;1327051;1255691;1366663;1328775;1324135;1332666;1346473;1304242;1317262;1212539;1170317;1248838;1416261;1495682;1465230;1393439;1508638;1769811;1612420;1544654;1487414;1406880;1484707;1495729;1671594;1471197;1446883;1607430;1631478;1851012;1819876;2014190;1965045;2053609;1865027;2081427;2085842;2315975;2434270;2072807;2112993;2172383;2277425;..
"CONVERTED TYPES OF ENERGY";"QB Residential care";3453850;3802248;2898405;2938422;3530281;3605311;4164468;4749487;4827387;5542368;6497068;7518666;9447026;10480253;10059202;10778588;10637321;10587156;10691721;11527890;11563790;12296015;12092926;11214103;11689277;12470039;12464833;12357100;12222788;11815192;13613443;12517110;12112715;11622721;11446806;11983568;11922836;12792779;12038130;11576084;12503018;12044044;11838825;11475530;11758962;8614063;8254375;8325865;7455843;7214668;7886104;8032304;7583155;6632981;6260960;6786955;6445242
"CONVERTED TYPES OF ENERGY";"87880 Residential care";3453850;3802248;2898405;2938422;3530281;3605311;4164468;4749487;4827387;5542368;6497068;7518666;9447026;10480253;10059202;10778588;10637321;10587156;10691721;11527890;11563790;12296015;12092926;11214103;11689277;12470039;12464833;12357100;12222788;11815192;13613443;12517110;12112715;11622721;11446806;11983568;11922836;12792779;12038130;11576084;12503018;12044044;11838825;11475530;11758962;8614063;8254375;8325865;7455843;7214668;7886104;8032304;7583155;6632981;6260960;6786955;..
"CONVERTED TYPES OF ENERGY";"870000 Residential care activities";770845;889103;661073;693739;828710;782868;864905;971946;974887;1187440;1377605;1581006;2015786;2194719;2103175;2276752;2213123;2192998;2178384;2311595;2268943;2528887;2517239;2270643;2252603;2327572;2321108;2366209;2352333;2170265;2530743;2342362;2271334;2020604;2004366;2097292;2100462;2283576;2130566;2015681;2196787;2202942;2184678;2111669;2158443;1423251;1362872;1350554;1188498;1163278;1354108;1352654;1214911;1063259;999749;1083611;..
"CONVERTED TYPES OF ENERGY";"880000 Social work activities without accommodation";2683006;2913145;2237332;2244682;2701572;2822443;3299563;3777542;3852500;4354928;5119462;5937660;7431240;8285534;7956027;8501836;8424198;8394158;8513337;9216295;9294847;9767128;9575687;8943460;9436674;10142467;10143724;9990891;9870455;9644927;11082699;10174748;9841380;9602116;9442439;9886276;9822374;10509203;9907564;9560403;10306231;9841102;9654147;9363861;9600519;7190812;6891503;6975312;6267345;6051390;6531996;6679651;6368244;5569722;5261211;5703344;..
"CONVERTED TYPES OF ENERGY";"R_S Arts, entertainment and other services";4158186;4396326;3365712;3365438;3765805;3584737;3717832;3795027;3660434;4081534;4504032;4788777;5595631;5822861;5338316;5771177;5472861;5364442;5474582;5677173;5546764;5698559;5817390;5519040;5641497;6215868;6358756;6280397;6565519;6370814;7531851;6799081;6498163;6063847;5876636;6247729;6356231;6919630;6331772;6139927;6746449;6346218;6971874;6751433;7108445;6694534;6560691;6215847;5809348;5807691;6876052;7145170;7182709;6542629;5747948;6381699;6487851
"CONVERTED TYPES OF ENERGY";"R Arts, entertainment and recreation activities";2353674;2556441;1897718;1901547;2178947;2140555;2265923;2401782;2359672;2717811;3012439;3287885;3877958;4055356;3665542;3984334;3814827;3758769;3869301;4005353;3909411;4006564;4106878;4029061;4084282;4464814;4672369;4517132;4716838;4575423;5425063;4946932;4715285;4451639;4370538;4704149;4732623;5128125;4707384;4598446;5072941;4753427;5269434;5069075;5344534;5234404;5214184;4993207;4718212;4746961;5770412;6013568;5943974;5431783;4718687;5274147;5431100
"CONVERTED TYPES OF ENERGY";"90920 Arts and entertainment; libraries, museums and other cultural activities; gambling";1447086;1576884;1177091;1200605;1373813;1396990;1490426;1589466;1555176;1820525;2043482;2069591;2406298;2507901;2273294;2366008;2331360;2245066;2282308;2387606;2238020;2249128;2334368;2302708;2327677;2443820;2516760;2624536;2705113;2643670;3088638;2781075;2602829;2448012;2382674;2539172;2518778;2696994;2473381;2407855;2626162;2427005;2577227;2446448;2568806;2540950;2619396;2506905;2286318;2246256;2911249;3005437;3301569;2992210;2609567;2956725;..
"CONVERTED TYPES OF ENERGY";"900000 Theatres, concerts, and arts activities";636548;669877;483506;470554;533690;498679;523515;545627;540610;587982;629996;599992;691187;712409;646528;697444;694932;690196;705031;736797;716964;718390;732800;688076;700882;736982;773258;757918;746343;800268;993270;901227;870340;798755;795502;849575;870634;958727;881735;896974;1011342;930484;1082430;1027594;1120368;991773;1047815;947063;875654;898138;1189067;1262980;1325822;1220152;1010147;1164766;..
