"TOTAL";"100030 Manufacture of dairy products";6985317;7452061;6944262;7488963;8504360;8223434;8896308;8823537;8573632;6395762;6945058;6978800;7820131;7740259;8396181;8515578;8127470;9011838;8273210;7736120;7901058;7581520;7445433;7177670;7499271;7730613;7612700;7221433;7480116;7060090;7304143;7331274;7128580;6586185;6015088;6286526;6067043;6088926;5912495;6540517;6059043;5123329;5615858;5162977;5358600;5652579;5553767;6427568;7286176;6891380;7214472;7408959;7472395;6905644;6666562;7355730;..
"TOTAL";"100040 Manufacture of grain mill and bakery products";4454901;4829513;4143610;4313156;4707922;4522058;4804047;4976435;4611909;4092289;4507359;4346665;5117736;4868879;4641282;4511206;4006984;4016281;4434835;4327891;4457786;4590717;3557540;4025928;4176199;4172671;4041949;4595796;5011800;5192383;4571852;4327174;4101619;4004900;3991336;4250513;4063484;4269197;4128874;4590637;4849199;4661814;3867475;3619019;3566838;3384894;3229305;3100683;2930843;2773594;3425638;3540341;3466487;3227357;3387188;3653355;..
"TOTAL";"100050 Other manufacture of food products";13446191;13743513;13821724;15869029;19535551;18267727;19406853;17920271;17372953;12817726;11539912;13815945;15805762;15903257;15608198;15356648;13814080;12130691;13260735;13685431;14316493;14287013;13829160;14276425;14215974;14575215;13290330;14781746;14697588;14655692;14197802;13712724;12861615;12811664;13111947;13577626;13448855;12019677;12027117;13132014;14816576;13323631;14747122;12262105;12963191;12141494;11214607;9726445;8831867;8368870;8377199;8477354;7962808;8055860;8620347;8529371;..
"TOTAL";"110000 Manufacture of beverages";4244754;4341360;4436625;5009683;6008358;5469934;5815337;5591769;5461177;4085350;3875925;4399338;4459611;3681252;4820638;4675326;4037258;4677180;5183273;4600171;4902067;4513988;4301610;5118552;4927694;5206416;4901263;4934352;4558499;4148179;4155750;4603649;4530056;3712542;4031794;4251928;4151677;4420287;4264193;4213238;4393692;3977509;4327658;3889286;3843024;3310478;2629159;2537704;2304306;2240575;3053607;2954904;2546387;2361018;2311079;2338788;..
"TOTAL";"120000 Manufacture of tobacco products";468246;505916;440068;476536;557728;538861;584748;566030;523338;456535;500431;369773;385245;271379;372957;357224;321010;314663;331323;301216;344284;323534;300339;308471;366120;348341;349853;314193;306594;303101;295677;281787;271096;290984;284695;295123;289037;333033;320940;299714;346959;419676;396264;360921;346508;285194;207833;166284;117333;109054;123864;122256;118031;111710;112695;124087;..
"TOTAL";"CB Textiles and leather products";6109041;6517241;5691581;6158139;7315164;6875908;7407936;7275431;7050908;5561221;6178225;5567907;5934637;4894503;5165005;4981210;4797404;5038367;5741252;5394911;5714559;5417427;4642044;4244748;4467154;4424539;4421290;4055216;3904434;3531469;3721347;3279401;3097598;3506019;3360417;3329217;3298675;3099613;2966810;2164481;2200757;1977000;1875311;1739498;1697913;1484657;1212299;1161226;1069096;993641;998262;1001497;946330;878537;875361;1016274;1029891
"TOTAL";"13150 Textiles and leather products";6109041;6517241;5691581;6158139;7315164;6875908;7407936;7275431;7050908;5561221;6178225;5567907;5934637;4894503;5165005;4981210;4797404;5038367;5741252;5394911;5714559;5417427;4642044;4244748;4467154;4424539;4421290;4055216;3904434;3531469;3721347;3279401;3097598;3506019;3360417;3329217;3298675;3099613;2966810;2164481;2200757;1977000;1875311;1739498;1697913;1484657;1212299;1161226;1069096;993641;998262;1001497;946330;878537;875361;1016274;..
"TOTAL";"130000 Manufacture of textiles";4477843;4803775;4137105;4466855;5316843;4988509;5389229;5309557;5160158;4031324;4510594;3856788;4220741;3429437;3470693;3389881;3264568;3559063;4072697;3909498;4093822;3872712;3288952;3135888;3367524;3426015;3427276;3156581;3033250;2705538;2824624;2590054;2469021;2767665;2703891;2687433;2637545;2321941;2232185;1779056;1775927;1485597;1529085;1415238;1387646;1242106;1041394;1023770;973369;905787;896578;900391;842401;787014;800922;852849;..
"TOTAL";"140000 Manufacture of wearing apparel";1100556;1152434;1067314;1169995;1384429;1315531;1410232;1370052;1304303;1052594;1184103;997809;1033372;999972;1257876;1143785;1078552;1053338;1201973;1054469;1193935;1149293;1013442;820413;787232;700216;700668;649496;628613;592886;684741;526990;471614;572535;503812;489950;508151;600137;562180;342056;377824;437720;289442;253347;241210;189937;122620;105621;76257;68625;65131;65987;62461;66701;64584;154184;..
"TOTAL";"150000 Manufacture of leather and footwear";530643;561032;487162;521290;613892;571868;608476;595822;586446;477303;483528;713310;680524;465094;436435;447544;454284;425967;466581;430944;426801;395422;339649;288447;312397;298309;293346;249139;242571;233044;211983;162357;156963;165820;152714;151834;152979;177535;172446;43369;47007;53683;56783;70913;69057;52615;48285;31835;19471;19229;36553;35118;41467;24822;9855;9241;..
"TOTAL";"CC Wood and paper products and printing";14568599;15586461;14157420;15032715;17577138;15777296;16269168;16695838;16867039;14083184;15030114;14854461;15542132;15569988;15365221;14426937;13709543;14890285;16262997;15829342;15789045;15748452;15795869;15426194;16048722;15186929;15566644;15805340;16061749;15825113;16705140;16529632;16449234;15928007;15238976;14997671;14018260;15544550;14736724;11819839;12569943;12292452;12668932;11773487;11795386;11115446;8718288;7780811;6732063;7731602;7673563;8391248;9568605;8347833;5846698;6045275;5876495
"TOTAL";"16000 Manufacture of wood and wood products";5939137;6557832;6241873;6878072;8448995;7717113;7714795;7661818;8034868;6878681;7246229;7340903;7396937;7019307;6304759;5705006;5450226;6160799;6482094;6627067;6640410;6346471;6276287;6145988;6166096;5892629;6025809;6440084;6523877;6434516;6365768;6515781;6496004;6266032;6087771;5657722;4701730;5585080;5322836;5196878;5524910;5898048;5262391;4498560;4521712;4263466;3406212;3135111;2681504;3826021;4627855;4941306;5948843;5134140;2810743;2944469;..
"TOTAL";"160000 Manufacture of wood and wood products";5939137;6557832;6241873;6878072;8448995;7717113;7714795;7661818;8034868;6878681;7246229;7340903;7396937;7019307;6304759;5705006;5450226;6160799;6482094;6627067;6640410;6346471;6276287;6145988;6166096;5892629;6025809;6440084;6523877;6434516;6365768;6515781;6496004;6266032;6087771;5657722;4701730;5585080;5322836;5196878;5524910;5898048;5262391;4498560;4521712;4263466;3406212;3135111;2681504;3826021;4627855;4941306;5948843;5134140;2810743;2944469;..
"TOTAL";"17000 Manufacture of paper and paper products";7393805;7711118;6842661;7054332;7879737;6880569;7328919;7819426;7661720;6098936;6534706;5998715;6526390;6894433;7301796;6899303;6523799;7209584;8112897;7357500;7368422;7489001;7249474;7360025;7391871;7459421;7655669;7469489;7276974;7266192;8219132;8119816;8139218;7406391;6773711;6856937;6793180;7079809;6687372;4255413;4396057;3797691;5065335;5302807;5416019;5313854;4091401;3482241;2990208;2869278;2078064;2522657;2765857;2505761;2403978;2421906;..
"TOTAL";"170000 Manufacture of paper and paper products";7393805;7711118;6842661;7054332;7879737;6880569;7328919;7819426;7661720;6098936;6534706;5998715;6526390;6894433;7301796;6899303;6523799;7209584;8112897;7357500;7368422;7489001;7249474;7360025;7391871;7459421;7655669;7469489;7276974;7266192;8219132;8119816;8139218;7406391;6773711;6856937;6793180;7079809;6687372;4255413;4396057;3797691;5065335;5302807;5416019;5313854;4091401;3482241;2990208;2869278;2078064;2522657;2765857;2505761;2403978;2421906;..
"TOTAL";"18000 Printing etc.";1235657;1317511;1072885;1100311;1248405;1179614;1225454;1214594;1170451;1105567;1249179;1514843;1618805;1656248;1758667;1822628;1735517;1519902;1668006;1844775;1780213;1912980;2270109;1920181;2490755;1834880;1885166;1895767;2260898;2124405;2120240;1894035;1814012;2255584;2377494;2483012;2523351;2879660;2726517;2367548;2648977;2596713;2341207;1972119;1857656;1538126;1220675;1163459;1060351;1036303;967644;927285;853906;707932;631977;678901;..
"TOTAL";"180000 Printing etc.";1235657;1317511;1072885;1100311;1248405;1179614;1225454;1214594;1170451;1105567;1249179;1514843;1618805;1656248;1758667;1822628;1735517;1519902;1668006;1844775;1780213;1912980;2270109;1920181;2490755;1834880;1885166;1895767;2260898;2124405;2120240;1894035;1814012;2255584;2377494;2483012;2523351;2879660;2726517;2367548;2648977;2596713;2341207;1972119;1857656;1538126;1220675;1163459;1060351;1036303;967644;927285;853906;707932;631977;678901;..
"TOTAL";"CD Oil refinery etc.";7620911;8001664;7504129;8877497;10499378;10222967;10900514;9708550;9354394;24040382;21529761;21470417;18705773;20610254;16170494;19591223;19026624;17916779;18896026;18409866;18674117;18315760;19996925;19049652;18343045;19704249;21553137;21673551;22303761;24433277;26783092;20948855;18374307;19711060;18588520;18426178;18266294;19452289;18915487;17666831;18722948;19209187;20898741;18381745;16854106;18011889;18636272;18990908;20663661;20251246;17905188;18407916;19539948;19107743;17211440;18249275;16870157
"TOTAL";"19000 Oil refinery etc.";7620911;8001664;7504129;8877497;10499378;10222967;10900514;9708550;9354394;24040382;21529761;21470417;18705773;20610254;16170494;19591223;19026624;17916779;18896026;18409866;18674117;18315760;19996925;19049652;18343045;19704249;21553137;21673551;22303761;24433277;26783092;20948855;18374307;19711060;18588520;18426178;18266294;19452289;18915487;17666831;18722948;19209187;20898741;18381745;16854106;18011889;18636272;18990908;20663661;20251246;17905188;18407916;19539948;19107743;17211440;18249275;..
"TOTAL";"190000 Oil refinery etc.";7620911;8001664;7504129;8877497;10499378;10222967;10900514;9708550;9354394;24040382;21529761;21470417;18705773;20610254;16170494;19591223;19026624;17916779;18896026;18409866;18674117;18315760;19996925;19049652;18343045;19704249;21553137;21673551;22303761;24433277;26783092;20948855;18374307;19711060;18588520;18426178;18266294;19452289;18915487;17666831;18722948;19209187;20898741;18381745;16854106;18011889;18636272;18990908;20663661;20251246;17905188;18407916;19539948;19107743;17211440;18249275;..
"TOTAL";"CE Manufacture of chemicals";8479672;9100425;7392231;7835295;9377241;8812697;9388419;9205579;8878419;7161324;7617554;7711861;8217773;8250580;8544110;9961089;8639366;7481117;7670455;7804487;8146773;8314372;8802711;8916990;9935645;10319323;11153963;11161081;11320381;11096565;11602557;12331739;9803786;10565426;10741015;11444509;11354691;11208428;9895415;9642981;9566406;8318650;8729194;9001853;9054889;9621611;10301452;10283525;10189959;9764000;10517945;10442472;9479237;8981150;9119806;10674306;9346743
"TOTAL";"20000 Manufacture of chemicals";8479672;9100425;7392231;7835295;9377241;8812697;9388419;9205579;8878419;7161324;7617554;7711861;8217773;8250580;8544110;9961089;8639366;7481117;7670455;7804487;8146773;8314372;8802711;8916990;9935645;10319323;11153963;11161081;11320381;11096565;11602557;12331739;9803786;10565426;10741015;11444509;11354691;11208428;9895415;9642981;9566406;8318650;8729194;9001853;9054889;9621611;10301452;10283525;10189959;9764000;10517945;10442472;9479237;8981150;9119806;10674306;..
"TOTAL";"200010 Manufacture of basic chemicals";7015833;7540462;6000722;6318328;7590362;7123165;7562413;7418389;7162337;5821161;6070091;6142866;6634856;6758839;6760310;8131125;7083940;6020276;6044785;6184019;6366646;6284043;6336922;5967774;6395043;7081156;7933060;8196654;8041628;7995159;7909552;8729486;6490746;7135719;7283767;7871144;7851939;7330168;6108261;6136422;6287278;5523234;5215282;4672898;4626763;4875514;5288466;5012991;4649145;4436513;4884735;4700545;4275252;3900648;3942792;4120789;..
"TOTAL";"200020 Manufacture of paints and soap etc.";1463840;1559963;1391509;1516967;1786879;1689532;1826006;1787190;1716082;1340164;1547462;1568994;1582917;1491740;1783800;1829964;1555426;1460841;1625670;1620468;1780126;2030329;2465790;2949216;3540602;3238167;3220903;2964427;3278753;3101406;3693005;3602253;3313040;3429707;3457249;3573365;3502752;3878261;3787154;3506559;3279128;2795416;3513912;4328955;4428126;4746097;5012986;5270534;5540814;5327487;5633211;5741927;5203985;5080502;5177014;6553517;..
"TOTAL";"CF Pharmaceuticals";2260148;2398968;2046929;2222704;2700076;2530545;2700987;2602609;2526173;1972660;2110683;3082328;3809315;3376326;3627810;2670509;2987295;3878447;4931066;4481129;4379134;4588145;4931982;4173543;3715056;3842510;3931480;3504816;3594099;3579098;4964648;3464257;4169142;5054954;4961938;4936863;5008104;5098800;4796551;5664836;5994521;5029272;5194672;4862799;4865268;4434337;3963683;3992271;3845993;3640903;4018865;4046156;3923693;3804319;4077888;4569157;4306754
"TOTAL";"21000 Pharmaceuticals";2260148;2398968;2046929;2222704;2700076;2530545;2700987;2602609;2526173;1972660;2110683;3082328;3809315;3376326;3627810;2670509;2987295;3878447;4931066;4481129;4379134;4588145;4931982;4173543;3715056;3842510;3931480;3504816;3594099;3579098;4964648;3464257;4169142;5054954;4961938;4936863;5008104;5098800;4796551;5664836;5994521;5029272;5194672;4862799;4865268;4434337;3963683;3992271;3845993;3640903;4018865;4046156;3923693;3804319;4077888;4569157;..
"TOTAL";"210000 Pharmaceuticals";2260148;2398968;2046929;2222704;2700076;2530545;2700987;2602609;2526173;1972660;2110683;3082328;3809315;3376326;3627810;2670509;2987295;3878447;4931066;4481129;4379134;4588145;4931982;4173543;3715056;3842510;3931480;3504816;3594099;3579098;4964648;3464257;4169142;5054954;4961938;4936863;5008104;5098800;4796551;5664836;5994521;5029272;5194672;4862799;4865268;4434337;3963683;3992271;3845993;3640903;4018865;4046156;3923693;3804319;4077888;4569157;..
"TOTAL";"CG Manufacture of plastic, glass and concrete";43978551;46364369;44896467;48392259;54584813;47793390;50975443;53115904;51303354;39638857;45292337;45908843;47391429;48926756;40102208;32312870;29310484;26446862;28780153;29079445;32179509;31500095;29857478;30377246;28906680;31201912;31894622;31418311;32590404;34690543;36349008;36735746;35906912;35638221;33730732;33207147;32090565;34245563;34858270;33759585;36200679;36486966;28421344;23517310;22753593;24564892;24544082;23960217;24342172;23672541;26365085;27676781;27297041;25984379;28263772;29586442;29506348
"TOTAL";"22000 Manufacture of rubber and plastic products";6542142;7021670;5661704;5960683;7103661;6689987;7100745;6982786;6737964;5523074;6181122;5427651;5367507;4630767;4770686;4994848;4574578;4629993;4992342;5155044;5430951;5487464;5737263;5669676;5942272;5489519;5793810;5806864;5926046;6164277;6371200;6515325;6666608;6457031;6363900;6238240;6259926;7063434;6764934;6429926;6631052;5905278;5021228;4654077;4562205;4255582;3609297;3762027;3804151;3509394;3714952;3808172;3761064;3331497;3239475;3527821;..
"TOTAL";"220000 Manufacture of rubber and plastic products";6542142;7021670;5661704;5960683;7103661;6689987;7100745;6982786;6737964;5523074;6181122;5427651;5367507;4630767;4770686;4994848;4574578;4629993;4992342;5155044;5430951;5487464;5737263;5669676;5942272;5489519;5793810;5806864;5926046;6164277;6371200;6515325;6666608;6457031;6363900;6238240;6259926;7063434;6764934;6429926;6631052;5905278;5021228;4654077;4562205;4255582;3609297;3762027;3804151;3509394;3714952;3808172;3761064;3331497;3239475;3527821;..
"TOTAL";"23000 Manufacture of other non-metallic mineral products";37436409;39342699;39234764;42431576;47481152;41103403;43874697;46133118;44565391;34115783;39111214;40481192;42023922;44295990;35331522;27318022;24735907;21816869;23787811;23924402;26748558;26012631;24120215;24707569;22964408;25712393;26100812;25611447;26664358;28526266;29977809;30220421;29240303;29181191;27366832;26968907;25830638;27182130;28093336;27329659;29569627;30581688;23400116;18863233;18191389;20309311;20934784;20198190;20538021;20163147;22650132;23868609;23535977;22652882;25024296;26058621;..
"TOTAL";"230010 Manufacture of glass and ceramic products";6618018;6899916;6843205;7799776;9217263;8644227;8999145;8336209;8247838;6103604;6394521;6098723;5860937;5626018;4458258;4060553;3700814;3557040;3408603;3268520;3229455;3114314;2868677;3163952;3071199;3056269;2950629;3018825;3003141;3240349;2914029;2741123;2798112;3254362;3108902;3104018;2981967;2733314;2621328;2301974;2481096;2528929;2134961;1854920;1799105;1954688;2141226;2111730;2073026;1956328;1943027;1971095;1885090;1500955;1726449;1659486;..
"TOTAL";"230020 Manufacture of concrete and bricks";30818391;32442782;32391559;34631800;38263889;32459176;34875552;37796909;36317552;28012179;32716693;34382469;36162986;38669972;30873264;23257469;21035093;18259829;20379208;20655882;23519103;22898317;21251538;21543618;19893209;22656123;23150183;22592622;23661216;25285917;27063780;27479298;26442191;25926829;24257929;23864889;22848672;24448816;25472008;25027686;27088531;28052759;21265154;17008313;16392284;18354623;18793559;18086460;18464994;18206819;20707105;21897515;21650887;21151927;23297847;24399136;..
"TOTAL";"CH Basic metals and fabricated metal products";16388794;17719618;15564335;16910825;19606807;18281214;19455031;19137404;18428941;14340117;17455841;17595775;20548847;20016858;17844453;16354387;14689966;14204712;14843459;14416380;14050741;14492943;16232882;16182660;15891738;15310814;15333234;14631452;15542359;15642566;16259013;15308224;15040430;15570127;15832682;16344241;13769662;13989605;13523113;13254078;14672019;14698056;14421986;11502137;11384736;10459387;9691263;9770451;9837223;9323618;9707562;10121104;10425964;9343917;9038521;9722990;9377603
"TOTAL";"24000 Manufacture of basic metals";9594532;10346872;9203120;10143329;11974791;11118000;11730577;11341084;10619405;8329473;10487692;11115483;13087043;12433760;10478033;9110548;7977042;7460188;7987638;7556941;7019232;7249899;8406405;8027364;7714111;7189346;7300874;6943726;7304363;7296519;7503000;7359227;7178308;7955874;8279227;8650303;6155941;5759247;5496869;5359508;5743002;5566143;4948666;2684426;2747961;3000857;3417767;3884169;4306516;4031939;4314365;4502570;4476830;3959151;3742426;4021963;..
"TOTAL";"240000 Manufacture of basic metals";9594532;10346872;9203120;10143329;11974791;11118000;11730577;11341084;10619405;8329473;10487692;11115483;13087043;12433760;10478033;9110548;7977042;7460188;7987638;7556941;7019232;7249899;8406405;8027364;7714111;7189346;7300874;6943726;7304363;7296519;7503000;7359227;7178308;7955874;8279227;8650303;6155941;5759247;5496869;5359508;5743002;5566143;4948666;2684426;2747961;3000857;3417767;3884169;4306516;4031939;4314365;4502570;4476830;3959151;3742426;4021963;..
"TOTAL";"25000 Manufacture of fabricated metal products";6794262;7372746;6361215;6767496;7632016;7163213;7724454;7796320;7809536;6010643;6968150;6480292;7461804;7583098;7366420;7243838;6712924;6744525;6855821;6859438;7031508;7243043;7826477;8155296;8177627;8121468;8032360;7687727;8237997;8346047;8756013;7948997;7862123;7614253;7553456;7693938;7613721;8230358;8026245;7894570;8929017;9131913;9473319;8817711;8636775;7458531;6273495;5886281;5530707;5291679;5393196;5618534;5949133;5384766;5296095;5701026;..
